대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도,labels
경기도 광명시 하안동 밤일지구 19블록 4로트,20111110.0,20111110.0,20120516.0,770.5,337.41,43.79,1264.9,919.49,119.34,제2종근린생활시설,문화 및 집회시설,37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 7 6,20111110.0,20111110.0,20120530.0,273.0,162.38,59.48,529.1,529.1,193.81,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 1371-6,20111112.0,20111112.0,20120627.0,264.0,154.0,58.33,456.43,456.43,172.89,단독주택,다가구주택,37.4350841,126.8856543,단독주택
경기도 광명시 소하동 1078-12,20111117.0,20111117.0,20120327.0,208.0,143.49,68.99,518.61,518.61,249.33,공동주택,다세대주택(1종근생 한의원),37.433835,126.8787383,공동주택
경기도 광명시 소하동 1314-10,20111118.0,20111118.0,20120412.0,220.4,104.35,47.35,196.91,196.91,89.34,단독주택,다가구주택(2가구),37.4488442,126.8892387,단독주택
경기도 광명시 소하동 1238,20111130.0,20111130.0,20120919.0,1402.7,814.98,58.1,4534.7114,3348.3964,238.71,공동주택,아파트-도시형생활주택,37.4359698,126.8846037,"공동주택,아파트,대규모"
경기도 광명시 일직동 522-12,20111201.0,20111201.0,20120704.0,262.0,150.0,57.25,556.38,490.23,187.11,단독주택,"다가구주택(5가구),제2종근린생활시설(사무소)",37.4212396,126.886224,단독주택
경기도 광명시 소하동 광명역세권택지개발사업지구내 단독주택용지 단3-8,20111201.0,20111201.0,20120531.0,294.0,170.05,57.84,574.5,574.5,195.41,단독주택,제2종근린생활시설,37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구 5 1,20111206.0,20111206.0,20120419.0,265.0,157.67,59.5,492.94,492.94,186.02,단독주택,"다가구주택(5가구), 제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 하안동 밤일지구 22 6,20111207.0,20111207.0,20120417.0,231.6,122.58,52.93,245.16,245.16,105.85,제2종근린생활시설,,37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 소하동 광명역세권 택지개발사업지구 단독주택용지 7 2,20111210.0,20111210.0,20120611.0,272.0,157.95,58.07,494.4,494.4,181.76,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권택지개발지구 단4-8,20111227.0,20111227.0,20120727.0,292.0,156.98,53.76,494.65,494.65,169.4,단독주택,,37.4397486,126.881855,단독주택
경기도 광명시 소하동 1331,20120103.0,20111229.0,20120912.0,87838.2,361.74,0.41,1418.6,1046.82,1.19,노유자시설,어린이집,37.447118,126.8870836,노유자시설
경기도 광명시 일직동 광명역세권택지개발사업지구단독주택용지 9 9,20111230.0,20111230.0,20120613.0,260.0,152.38,58.61,519.43,519.43,199.78,단독주택,"다가구주택,근린생활시설",37.416522,126.884789,단독주택
경기도 광명시 소하동 광명역세권택지개발사업지구 3 5,20120102.0,20120102.0,20121015.0,294.0,175.82,59.8,493.54,493.54,167.87,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 21 5,20120113.0,20120113.0,20120731.0,263.0,155.0,58.94,494.22,494.22,187.92,단독주택,"다가구주택, 제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단3 7,20120119.0,20120119.0,20120628.0,294.0,170.9,58.13,494.88,494.88,168.33,단독주택,"다가구주택-5가구, 제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 일직동 광명역세권 단A11 3,20120125.0,20120125.0,20120618.0,262.0,156.68,59.8,494.06,494.06,188.57,단독주택,,37.416522,126.884789,단독주택
경기도 광명시 소하동 광명역세권택지개발사업지구 6 4,20120127.0,20120127.0,20120518.0,264.0,156.83,59.4,493.71,493.71,187.01,단독주택,,37.4397486,126.881855,단독주택
경기도 광명시 일직동 502-1,20120131.0,20120131.0,20161220.0,619.2,123.24,19.9,492.96,492.96,79.61,자동차관련시설,차고,37.4212396,126.886224,자동차관련시설
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 18 6,20120201.0,20120201.0,20120913.0,262.0,154.45,58.95,494.74,494.74,188.83,단독주택,"단독주택(다가구주택)-5가구,제2종근린생활시설(부동산중개사무소,일반음식점)",37.416517649999996,126.88487029999999,"단독주택,대규모"
경기도 광명시 소하동 광명역세권 택지개발사업지구 단독주택용지 5 2,20120201.0,20120201.0,20120620.0,263.0,155.82,59.25,492.81,492.81,187.38,단독주택,"다가구주택-5가구,제2종근린생활시설(일반음식점",37.4397486,126.881855,단독주택
경기도 광명시 일직동 역세권택지개발지구 단20 5,20120204.0,20120204.0,20121214.0,263.0,146.88,55.85,494.81,494.81,188.14,단독주택,다가구주택 및 근린생활시설,37.4212396,126.886224,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 4블록 4로트,20120208.0,20120208.0,20120831.0,294.0,175.98,59.86,494.27,494.27,168.12,단독주택,다가구주택 및 제2종근린생활시설,37.4397486,126.881855,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단18 2,20120210.0,20120210.0,20120605.0,277.0,159.24,57.49,494.89,494.89,178.66,단독주택,"(다가구주택)-5가구,제2종근린생활시설(부동산중개사무소,일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 22 4,20120215.0,20120215.0,20120928.0,262.0,157.04,59.94,494.35,494.35,188.68,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.416522,126.884789,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단6 2,20120217.0,20120217.0,20120731.0,264.0,157.3,59.58,476.04,476.04,180.32,단독주택,"다가구주택, 제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 4 3,20120217.0,20120217.0,20120711.0,293.0,175.66,59.95,585.84,585.84,199.95,단독주택,"다가구주택-5가구, 제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권 택개발사업지구 단독주택용지 5 5,20120221.0,20120221.0,20120705.0,263.0,157.56,59.91,491.99,491.99,187.07,단독주택,"단독주택(다가구주택)-5가구,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 5 3,20120221.0,20120221.0,20120705.0,263.0,155.82,59.25,494.23,494.23,187.92,단독주택,"다가구주택-5가구,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단3 3,20120223.0,20120223.0,20120711.0,294.0,174.6,59.39,587.77,587.77,199.92,단독주택,"다가구주택,제1종근린생활시설(소매점), 제2종근린생활시설(부동산중개사무소)",37.4397486,126.881855,단독주택
경기도 광명시 일직동 광명 역세권택지개발사업지구 단독주택용지 20 3,20120225.0,20120225.0,20120718.0,262.0,156.96,59.91,492.46,492.46,187.96,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.416522,126.884789,단독주택
경기도 광명시 소하동 1315,20120228.0,20120228.0,20120717.0,228.7,113.84,49.78,337.32,228.33,99.84,단독주택,,37.4485908,126.8892654,단독주택
경기도 광명시 광명동 740,20120301.0,20120302.0,20120801.0,500.0,287.62,57.52,1433.03,996.61,199.32,공동주택,도시형생활주택(단지형다세대),37.4690519,126.8498772,공동주택
경기도 광명시 광명동 740,20120301.0,20120302.0,20120801.0,500.0,287.62,57.52,1433.03,996.61,199.32,공동주택,도시형생활주택(단지형다세대),37.4690519,126.8498772,공동주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 23 7,20120303.0,20120303.0,20120913.0,266.0,151.16,56.83,465.87,465.87,175.14,단독주택,"단독주택,제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 하안동 718-1,20120303.0,20120303.0,20120807.0,320.0,159.04,49.7,288.54,266.4,83.25,제2종근린생활시설,"수리점, 사무소, 단독주택",37.46726,126.869606,제2종근린생활시설
경기도 광명시 하안동 밤일지구 23 8,20120308.0,20120308.0,20121126.0,215.7,128.5,59.58,257.02,257.02,119.16,제2종근린생활시설,,37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 하안동 밤일지구 1 8,20120309.0,20120309.0,20120605.0,285.1,127.27,44.64,296.28,296.28,103.92,단독주택,다가구주택,37.4590598,126.8698947,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단3 1,20120310.0,20120310.0,20120821.0,294.0,175.22,59.6,562.33,562.33,190.93,단독주택,다가구주택,37.4397486,126.881855,단독주택
경기도 광명시 일직동 광명시 광명역세권 택지개발지구 단21 3,20120313.0,20120313.0,20130523.0,262.0,156.22,59.63,491.12,491.12,187.45,단독주택,"다가구주택5가구,제1종근린생활시설",37.416522,126.884789,단독주택
경기도 광명시 일직동 경기도 광명시 광명역세권 택지개발지구 단19-2,20120313.0,20120313.0,20121114.0,261.5,152.35,58.26,492.62,494.7,189.18,단독주택,"다가구주택,제1종근,생",37.416522,126.884789,단독주택
경기도 광명시 일직동 520-3,20120316.0,20120316.0,20120614.0,277.0,158.54,57.23,492.76,492.76,177.89,단독주택,,37.4212396,126.886224,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 21 4,20120319.0,20120319.0,20121101.0,263.0,157.04,59.71,494.87,494.87,188.16,단독주택,"다가구주택-5가구,제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 소하동 303-7,20120322.0,20120322.0,20121029.0,330.0,196.95,59.68,196.95,196.95,59.68,단독주택,,37.4432712,126.8787766,단독주택
경기도 광명시 소하동 303-9,20120322.0,20120322.0,20121029.0,330.0,197.4,59.82,197.4,197.4,59.82,단독주택,,37.4433292,126.8788675,단독주택
경기도 광명시 소하동 광명역세권택지개발지구 단4-5,20120323.0,20120323.0,20120810.0,296.0,175.66,59.34,581.76,581.76,196.54,단독주택,,37.4397486,126.881855,단독주택
경기도 광명시 일직동 역세권택지 개발지구 단22 3,20120326.0,20120326.0,20121214.0,262.0,144.78,55.26,494.33,494.33,188.68,단독주택,다가구주택 및 근린생활시설,37.4212396,126.886224,단독주택
경기도 광명시 하안동 밤일지구 2- 3,20120328.0,20120328.0,20120926.0,245.0,131.79,53.79,415.14,291.93,119.16,단독주택,,37.4590598,126.8698947,단독주택
경기도 광명시 일직동 광명역세권택지개발지구 단13블럭 2로트,20120328.0,20120328.0,20120925.0,260.0,155.89,59.95,490.57,490.57,188.68,단독주택,,37.416522,126.884789,단독주택
경기도 광명시 일직동 23-10,20120402.0,20120402.0,20120821.0,330.0,195.84,59.35,299.67,299.67,90.81,제2종근린생활시설,,37.4212396,126.886224,제2종근린생활시설
경기도 광명시 일직동 23-9,20120402.0,20120402.0,20120821.0,330.0,192.75,58.41,297.99,297.99,90.3,제2종근린생활시설,,37.4212396,126.886224,제2종근린생활시설
경기도 광명시 하안동 밤일지구 3 4,20120405.0,20120405.0,20120926.0,313.0,154.22,49.27,443.3,292.37,93.41,단독주택,다구주택3가구,37.4590598,126.8698947,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 6 7,20120407.0,20120407.0,20120906.0,264.0,157.94,59.83,494.18,494.18,187.19,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.4397486,126.881855,단독주택
경기도 광명시 소하동 광명역세권택지개발지구 3블록 2로트,20120410.0,20120410.0,20121119.0,294.0,174.6,59.38,585.22,585.22,199.05,단독주택,"다가구주택,2종근린생활시설",37.4397486,126.881855,단독주택
경기도 광명시 하안동 밤일지구 9-1 1,20120416.0,20120416.0,20120816.0,236.1,126.79,53.7,260.14,260.14,110.18,단독주택,다가구주택,37.4590598,126.8698947,단독주택
경기도 광명시 하안동 밤일지구 11 1,20120417.0,20120417.0,20121016.0,310.4,137.79,44.39,222.56,222.56,71.7,단독주택,단독주택,37.4590598,126.8698947,단독주택
경기도 광명시 일직동 광명역세권택지개발 18 1,20120420.0,20120420.0,20120821.0,276.0,159.6,57.83,493.22,493.22,178.7,단독주택,다가구주택/제1종근린생활시설(소매점),37.416522,126.884789,단독주택
경기도 광명시 일직동 광명역세권택지개발지구 단9-8,20120420.0,20120420.0,20121113.0,260.0,147.96,56.91,490.2,490.2,188.54,단독주택,,37.416522,126.884789,단독주택
경기도 광명시 소하동 1318-7,20120420.0,20120420.0,20120814.0,224.5,109.52,48.78,223.92,223.92,99.74,단독주택,다가구주택,37.4478811,126.8906183,단독주택
경기도 광명시 하안동 밤일지구 24 3,20120501.0,20120501.0,20120918.0,706.0,333.56,47.25,658.72,658.72,93.3,제2종근린생활시설,제2종근린생활시설,37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 하안동 밤일지구 20 6,20120502.0,20120502.0,20121016.0,1247.7,403.65,32.35,798.7,798.7,64.01,제2종근린생활시설,제2종근린생활시설,37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 일직동 광명역세권택지개발 22 2,20120502.0,20120502.0,20120904.0,262.0,156.22,59.62,494.14,494.14,188.6,단독주택,다가구주택(5가구),37.416522,126.884789,단독주택
경기도 광명시 소하동 1277-2,20120507.0,20120507.0,20120914.0,260.7,127.12,48.76,260.52,260.52,99.93,단독주택,다가구주택,37.4561317,126.8811426,단독주택
경기도 광명시 하안동 밤일지구 12 3,20120510.0,20120510.0,20120829.0,902.4,487.05,53.97,990.33,990.33,109.74,제2종근린생활시설,"제1,2종근린생활시설",37.4590598,126.8698947,제2종근린생활시설
경기도 광명시 일직동 광명역세권택지개발 사업지구내 단독주택용지 단19 4,20120510.0,20120510.0,20121224.0,262.0,150.36,57.39,494.88,494.88,188.89,단독주택,"다가구주택(5가구),제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 일직동 광명역세권지구 16 3,20120510.0,20120510.0,20121019.0,270.0,161.28,59.73,521.42,521.42,193.12,단독주택,다가구주택/제2종근린생활시설,37.4213009,126.8853993,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 19 5,20120512.0,20120512.0,20121121.0,261.0,152.61,58.47,494.66,494.66,189.52,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 소하동 38-2,20120512.0,20120512.0,20120918.0,1735.0,929.25,53.56,1828.4,1828.4,105.38,제1종근린생활시설,"제1종근린생활시설(소매점,휴게음식점),제2종근린생활시설(일반음식점,휴게음식점)",37.4505902,126.8901206,제1종근린생활시설
경기도 광명시 소하동 광명역세권택지개발 6 - 8,20120514.0,20120514.0,20121010.0,263.0,157.52,59.89,492.73,492.73,187.35,단독주택,제1종근린생활시설/다가구주택,37.4397486,126.881855,단독주택
경기도 광명시 소하동 34-11,20120514.0,20120514.0,20130110.0,1178.0,660.95,56.11,2520.04,2354.56,199.88,공동주택,연립주택(도시형생활주택),37.45205050000001,126.8917951,공동주택
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단20 1,20120515.0,20120515.0,20121102.0,262.0,153.26,58.5,494.0,494.0,188.55,단독주택,"다가구주택, 제2종근린생활시설(일반음식점)",37.4165133,126.8849516,단독주택
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 단8 4,20120517.0,20120517.0,20121018.0,272.0,159.06,58.48,494.16,494.16,181.68,단독주택,"다가구주택,제2종근린생활시설(일반음식점)",37.416522,126.884789,단독주택
