,spot_idx,longitude,latitude,utmk_x,utmk_y,year,month,이전 3달 평균 250m 사고빈도,전년도 같은 달 250m 사고빈도,전년도 평균 250m 사고빈도,3년 평균 250m 사고빈도,1500m 내 공사 수,2000m 내 대규모 공사,predicted,rounded_predicted,acci_rate
2590,17,126.88237007319547,37.459368763275776,945567.1783840326,1939891.3179942784,2023,11,2.0,1,0.5,1.0833333333333333,3,0,0.8352767404746269,1.0,1
2591,17,126.88237007319547,37.459368763275776,945567.1783840326,1939891.3179942784,2023,12,1.6666666666666667,1,0.5,1.1111111111111112,2,0,0.7742829977044801,1.0,0
2592,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,1,1.6666666666666667,2,0.5,2.9166666666666665,9,0,2.3913675898262015,2.0,3
2593,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,2,2.0,2,4.5,2.888888888888889,7,0,2.437933031692308,2.0,3
2594,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,3,2.6666666666666665,5,4.583333333333333,2.9166666666666665,9,0,3.28172529212397,3.0,4
2595,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,4,3.3333333333333335,4,4.583333333333333,3.0277777777777777,12,0,3.4557431140955215,3.0,2
2596,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,5,3.0,2,4.416666666666667,3.138888888888889,15,0,2.7125342632562064,3.0,5
2597,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,6,3.6666666666666665,3,4.583333333333333,3.0833333333333335,17,0,3.347517570470914,3.0,5
2598,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,7,4.0,2,4.25,3.0277777777777777,19,0,2.9503360830110785,3.0,1
2599,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,8,3.6666666666666665,1,4.166666666666667,3.0555555555555554,20,0,2.365434264537284,2.0,2
2600,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,9,2.6666666666666665,2,1.6666666666666667,3.0555555555555554,17,0,2.464777783057801,2.0,6
2601,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,10,3.0,2,1.5833333333333333,3.0833333333333335,13,0,2.412440840524388,2.0,3
2602,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,11,3.6666666666666665,1,1.5833333333333333,3.0277777777777777,12,0,2.161604641413917,2.0,8
2603,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2012,12,5.666666666666667,2,1.5,3.0277777777777777,9,1,2.7221900153977763,3.0,1
2604,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,1,4.0,3,1.25,3.0277777777777777,7,1,2.180759727720239,2.0,0
2605,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,2,3.0,3,4.0,3.0555555555555554,7,1,2.7889849012997225,3.0,4
2606,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,3,1.6666666666666667,4,3.9166666666666665,3.0277777777777777,7,1,2.7386520435411903,3.0,5
2607,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,4,3.0,2,3.6666666666666665,3.0277777777777777,6,1,2.4009211091443623,2.0,0
2608,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,5,3.0,5,3.8333333333333335,3.0277777777777777,4,2,2.7427000998739404,3.0,3
2609,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,6,2.6666666666666665,5,3.9166666666666665,3.111111111111111,4,2,2.8998531551539264,3.0,3
2610,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,7,2.0,1,4.333333333333333,3.0555555555555554,4,2,2.346636615167665,2.0,2
2611,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,8,2.6666666666666665,2,4.25,3.0555555555555554,3,2,2.492278757461404,2.0,4
2612,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,9,3.0,6,0.8333333333333334,2.9722222222222223,3,2,2.467585025482525,2.0,1
2613,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,10,2.3333333333333335,3,0.9166666666666666,3.0277777777777777,3,2,1.9473986593797183,2.0,2
2614,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,11,2.3333333333333335,8,1.0833333333333333,2.9444444444444446,2,2,3.5373366889171947,4.0,5
2615,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2013,12,2.6666666666666665,1,1.1666666666666667,2.9444444444444446,3,2,1.8670054313315918,2.0,3
2616,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,1,3.3333333333333335,0,1.4166666666666667,2.9722222222222223,3,2,1.9096655478816025,2.0,1
2617,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,2,3.0,4,4.583333333333333,2.9722222222222223,3,2,2.7330378976040905,3.0,1
2618,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,3,1.6666666666666667,5,4.5,3.0555555555555554,5,2,2.7608261864368684,3.0,5
2619,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,4,2.3333333333333335,0,4.5,3.1666666666666665,5,2,2.271140771603452,2.0,2
2620,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,5,2.6666666666666665,3,4.416666666666667,3.0555555555555554,5,2,2.6734381896465234,3.0,3
2621,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,6,3.3333333333333335,3,4.166666666666667,3.138888888888889,5,2,2.654743813433819,3.0,1
2622,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,7,2.0,2,4.166666666666667,3.0833333333333335,5,2,2.4401844459217177,2.0,11
2623,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,8,5.0,4,4.333333333333333,3.0555555555555554,4,1,2.7953737307668645,3.0,1
2624,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,9,4.333333333333333,1,1.5,3.0555555555555554,6,1,2.1651713175167937,2.0,1
2625,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,10,4.333333333333333,2,1.3333333333333333,3.0,9,1,2.2393374281753644,2.0,4
2626,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,11,2.0,5,1.5,2.9166666666666665,9,1,2.291337241589846,2.0,4
2627,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2014,12,3.0,3,0.8333333333333334,2.9166666666666665,9,1,2.096063921544677,2.0,3
2628,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,1,3.6666666666666665,1,1.0,2.861111111111111,7,0,2.131552261829612,2.0,2
2629,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,2,3.0,1,3.75,2.8333333333333335,5,0,2.2127445858008588,2.0,1
2630,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,3,2.0,5,4.333333333333333,2.8055555555555554,5,0,2.9446121148360036,3.0,1
2631,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,4,1.3333333333333333,2,4.0,2.8055555555555554,5,0,2.213576243862352,2.0,0
2632,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,5,0.6666666666666666,3,4.083333333333333,2.75,5,0,2.1685270641653265,2.0,3
2633,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,6,1.3333333333333333,1,4.166666666666667,2.7777777777777777,5,0,2.044108018782693,2.0,1
2634,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,7,1.3333333333333333,11,4.25,2.7222222222222223,5,0,2.8681252241223643,3.0,9
2635,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,8,4.333333333333333,1,4.333333333333333,2.9722222222222223,4,0,2.400985721765533,2.0,3
2636,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,9,4.333333333333333,1,1.0,2.9722222222222223,5,0,2.3062668668077464,2.0,5
2637,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,10,5.666666666666667,4,1.0,2.9444444444444446,4,0,2.7947188733086654,3.0,9
2638,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,11,5.666666666666667,4,1.25,3.0,5,0,2.8180296814144348,3.0,5
2639,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2015,12,6.333333333333333,3,1.0,3.0833333333333335,5,0,3.028312293342328,3.0,5
2640,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,1,6.333333333333333,2,1.0,3.111111111111111,6,0,3.067275384812918,3.0,8
2641,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,2,6.0,1,3.6666666666666665,3.0833333333333335,5,0,2.8359377310128453,3.0,2
2642,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,3,5.0,1,4.333333333333333,3.0277777777777777,5,1,2.717297295997428,3.0,4
2643,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,4,4.666666666666667,0,4.166666666666667,2.9444444444444446,5,1,2.4108562204404476,2.0,4
2644,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,5,3.3333333333333335,3,4.416666666666667,2.888888888888889,4,1,2.7210032260780763,3.0,4
2645,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,6,4.0,1,4.916666666666667,2.8333333333333335,2,1,2.4725449869111693,2.0,4
2646,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,7,4.0,9,5.25,2.7222222222222223,2,1,2.4252568043527325,2.0,7
2647,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,8,5.0,3,4.75,2.9444444444444446,2,1,2.7737805149165355,3.0,3
2648,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,9,4.666666666666667,5,1.1666666666666667,2.9722222222222223,3,1,2.093012482299804,2.0,0
2649,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,10,3.3333333333333335,9,1.1666666666666667,2.9444444444444446,3,1,2.992295021117616,3.0,1
2650,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,11,1.3333333333333333,5,0.9166666666666666,3.111111111111111,3,1,2.3704299085552245,2.0,1
2651,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2016,12,0.6666666666666666,5,0.5833333333333334,3.0277777777777777,3,1,2.3660147108206533,2.0,3
2652,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,1,1.6666666666666667,8,0.5833333333333334,3.138888888888889,3,1,3.3747344696614734,3.0,4
2653,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,2,2.6666666666666665,2,5.666666666666667,3.361111111111111,3,1,2.8178166014171997,3.0,2
2654,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,3,3.0,4,6.166666666666667,3.3055555555555554,3,1,3.209301211894788,3.0,3
2655,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,4,3.0,4,6.333333333333333,3.2777777777777777,3,1,3.1531584992267416,3.0,4
2656,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,5,3.0,4,6.333333333333333,3.388888888888889,4,1,3.2336314919617655,3.0,5
2657,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,6,4.0,4,6.166666666666667,3.4166666666666665,4,1,3.161387159779956,3.0,5
2658,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,7,4.666666666666667,7,6.166666666666667,3.4444444444444446,3,1,2.588841109625972,3.0,1
2659,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,8,3.6666666666666665,3,5.666666666666667,3.5833333333333335,2,1,3.1787256202490424,3.0,3
2660,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,9,3.0,0,2.6666666666666665,3.5555555555555554,2,1,2.2490216084496044,2.0,6
2661,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,10,3.3333333333333335,1,2.4166666666666665,3.5277777777777777,2,1,2.432728199957258,2.0,4
2662,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,11,4.333333333333333,1,2.0,3.5,3,2,2.4698675722412453,2.0,3
2663,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2017,12,4.333333333333333,3,1.9166666666666667,3.388888888888889,2,2,2.1797590308278854,2.0,1
2664,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,1,2.6666666666666665,4,1.8333333333333333,3.388888888888889,2,2,2.4456492397790286,2.0,4
2665,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,2,2.6666666666666665,2,4.666666666666667,3.4722222222222223,2,1,2.8164373403711274,3.0,2
2666,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,3,2.3333333333333335,3,4.583333333333333,3.5,2,1,3.1315552642448097,3.0,2
2667,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,4,2.6666666666666665,4,4.5,3.4444444444444446,1,1,3.4000605715281322,3.0,4
2668,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,5,2.6666666666666665,5,4.666666666666667,3.5,0,1,3.6019128188530254,4.0,3
2669,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,6,3.0,5,4.666666666666667,3.5555555555555554,1,1,3.6797500322961687,4.0,4
2670,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,7,3.6666666666666665,1,4.583333333333333,3.6666666666666665,1,2,2.8412585303046503,3.0,7
2671,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,8,4.666666666666667,3,4.083333333333333,3.388888888888889,1,2,2.740989890506327,3.0,3
2672,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,9,4.666666666666667,6,0.75,3.4444444444444446,1,2,2.1956095732026633,2.0,1
2673,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,10,3.6666666666666665,4,0.9166666666666666,3.5833333333333335,1,2,2.2559724755138015,2.0,1
2674,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,11,1.6666666666666667,3,1.0833333333333333,3.5833333333333335,1,2,2.332732386749138,2.0,5
2675,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2018,12,2.3333333333333335,1,1.3333333333333333,3.5555555555555554,1,2,2.205767957103107,2.0,4
2676,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,1,3.3333333333333335,4,1.5,3.5,1,2,2.346958317574159,2.0,6
2677,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,2,5.0,2,4.666666666666667,3.5555555555555554,1,2,3.099911059495044,3.0,3
2678,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,3,4.333333333333333,2,5.083333333333333,3.5833333333333335,1,2,3.0768990880956855,3.0,5
2679,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,4,4.666666666666667,4,5.083333333333333,3.611111111111111,1,2,3.0605069167378196,3.0,1
2680,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,5,3.0,3,4.833333333333333,3.7222222222222223,3,1,3.352799996300311,3.0,3
2681,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,6,3.0,4,4.5,3.7222222222222223,3,1,3.675423248056614,4.0,2
2682,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,7,2.0,7,4.5,3.8055555555555554,3,1,3.7302490106174346,4.0,4
2683,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,8,3.0,3,4.75,3.75,4,1,3.3799061502095475,3.0,2
2684,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,9,2.6666666666666665,1,1.5,3.75,4,1,2.3279836364473723,2.0,5
2685,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,10,3.6666666666666665,1,1.1666666666666667,3.638888888888889,3,1,2.3639919922122488,2.0,3
2686,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,11,3.3333333333333335,5,1.0,3.4166666666666665,4,1,2.358051086728989,2.0,0
2687,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2019,12,2.6666666666666665,4,1.0833333333333333,3.4166666666666665,4,1,2.2990913398752224,2.0,3
2688,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,1,2.0,6,1.25,3.388888888888889,4,1,2.919352341791767,3.0,4
2689,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,2,2.3333333333333335,3,4.666666666666667,3.3333333333333335,4,1,3.0478389835090374,3.0,1
2690,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,3,2.6666666666666665,5,4.833333333333333,3.361111111111111,4,1,3.5335146322363937,4.0,4
2691,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,4,3.0,1,4.833333333333333,3.388888888888889,2,1,2.494191825936043,2.0,2
2692,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,5,2.3333333333333335,3,4.916666666666667,3.3055555555555554,1,1,3.039752620736994,3.0,4
2693,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,6,3.3333333333333335,2,4.916666666666667,3.2777777777777777,1,1,2.7780685939468572,3.0,2
2694,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,7,2.6666666666666665,4,4.583333333333333,3.2222222222222223,2,1,3.2336180795390135,3.0,3
2695,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,8,3.0,2,4.25,3.138888888888889,3,1,2.6090035591935727,3.0,1
2696,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,9,2.0,5,1.4166666666666667,3.111111111111111,3,1,2.433583049313836,2.0,2
2697,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,10,2.0,3,1.5833333333333333,3.25,3,1,2.2353044554311134,2.0,2
2698,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,11,1.6666666666666667,0,1.9166666666666667,3.3055555555555554,3,1,2.0320179904558593,2.0,3
2699,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2020,12,2.3333333333333335,3,1.5833333333333333,3.2777777777777777,3,1,2.2633568122096186,2.0,3
2700,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,1,2.6666666666666665,4,1.5,3.2777777777777777,4,1,2.3365347321174363,2.0,3
2701,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,2,3.0,1,4.0,3.2777777777777777,4,1,2.3396627797521354,2.0,7
2702,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,3,4.333333333333333,4,4.0,3.25,3,0,3.1500565315661975,3.0,3
2703,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,4,4.333333333333333,2,3.6666666666666665,3.2777777777777777,3,0,2.7273805669673554,3.0,3
2704,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,5,4.333333333333333,4,3.75,3.2222222222222223,3,0,3.1016113835786885,3.0,2
2705,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,6,2.6666666666666665,2,3.6666666666666665,3.1944444444444446,3,0,2.662354293441415,3.0,4
2706,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,7,3.0,3,3.75,3.111111111111111,3,0,2.9733134089364563,3.0,4
2707,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,8,3.3333333333333335,1,3.6666666666666665,3.1666666666666665,3,0,2.429531815024289,2.0,3
2708,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,9,3.6666666666666665,2,1.25,3.111111111111111,3,0,2.3752244961570965,2.0,3
2709,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,10,3.3333333333333335,2,0.9166666666666666,3.0,3,0,2.2379285044062787,2.0,1
2710,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,11,2.3333333333333335,3,1.0,2.9444444444444446,3,0,2.1491995833352675,2.0,5
2711,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2021,12,3.0,3,1.1666666666666667,2.9444444444444446,3,0,2.2646963344544773,2.0,4
2712,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,1,3.3333333333333335,3,1.25,3.0,3,0,2.349452585432158,2.0,6
2713,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,2,5.0,7,4.083333333333333,2.9722222222222223,2,0,2.899972705859257,3.0,3
2714,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,3,4.333333333333333,3,4.333333333333333,3.111111111111111,2,0,2.899737209476443,3.0,3
2715,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,4,4.0,3,4.25,3.138888888888889,2,0,2.9647318118320927,3.0,2
2716,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,5,2.6666666666666665,2,4.333333333333333,3.111111111111111,2,0,2.6655307998902664,3.0,4
2717,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,6,3.0,4,4.083333333333333,3.0833333333333335,2,0,3.2444116912930085,3.0,4
2718,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,7,3.3333333333333335,4,4.333333333333333,3.0833333333333335,2,0,3.2575612976278534,3.0,3
2719,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,8,3.6666666666666665,3,4.416666666666667,3.0,2,0,2.941931608064853,3.0,3
2720,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,9,3.3333333333333335,3,1.0833333333333333,3.0,2,0,2.304890093821456,2.0,4
2721,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,10,3.3333333333333335,1,1.5,3.0555555555555554,2,0,2.2598299084281743,2.0,4
2722,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,11,3.6666666666666665,5,1.5833333333333333,3.0555555555555554,2,0,2.561145698585066,3.0,3
2723,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2022,12,3.6666666666666665,4,1.5833333333333333,3.0555555555555554,2,0,2.5179001035792163,3.0,5
2724,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,1,4.0,6,1.5,3.0555555555555554,2,0,2.605195486716484,3.0,3
2725,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,2,3.6666666666666665,3,5.083333333333333,3.0555555555555554,2,0,2.9334395744418926,3.0,0
2726,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,3,2.6666666666666665,3,4.75,3.0555555555555554,3,0,2.953554389135465,3.0,2
2727,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,4,1.6666666666666667,2,4.75,3.0,2,0,2.4414541082307393,2.0,2
2728,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,5,1.3333333333333333,4,4.833333333333333,3.0277777777777777,2,0,2.7762590408455683,3.0,1
2729,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,6,1.6666666666666667,4,5.0,3.0555555555555554,3,0,2.931485855481498,3.0,0
2730,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,7,1.0,3,4.916666666666667,3.111111111111111,3,0,2.548775504892941,3.0,3
2731,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,8,1.3333333333333333,3,5.0,3.0833333333333335,3,0,2.6550145155040368,3.0,10
2732,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,9,4.333333333333333,4,1.5833333333333333,3.111111111111111,3,0,2.5822615103965276,3.0,6
2733,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,10,6.333333333333333,4,1.5833333333333333,3.0833333333333335,1,0,2.683742429525938,3.0,2
2734,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,11,6.0,3,1.75,3.111111111111111,1,0,2.6825364721798794,3.0,4
2735,18,126.87978648238489,37.46257691926818,945341.0209481636,1940248.7478105803,2023,12,4.0,5,1.5,3.1944444444444446,1,0,2.5686250005876214,3.0,3
2736,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,1,1.0,0,0.4166666666666667,0.7222222222222222,10,0,0.42318630074174113,0.0,0
2737,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,2,0.3333333333333333,1,0.9166666666666666,0.7222222222222222,7,0,0.35890276759322903,0.0,1
2738,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,3,0.6666666666666666,0,0.75,0.75,9,0,0.399310212122729,0.0,1
2739,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,4,0.6666666666666666,0,0.75,0.7222222222222222,12,0,0.3487301132320355,0.0,0
2740,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,5,0.6666666666666666,0,0.8333333333333334,0.7222222222222222,15,0,0.29744829989781785,0.0,1
2741,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,6,0.6666666666666666,1,0.8333333333333334,0.7222222222222222,17,0,0.39134508222939246,0.0,1
2742,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,7,0.6666666666666666,0,0.8333333333333334,0.75,19,0,0.24225028275312743,0.0,0
2743,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,8,0.6666666666666666,0,0.9166666666666666,0.75,20,0,0.2174595380725508,0.0,1
2744,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,9,0.6666666666666666,1,0.16666666666666666,0.75,17,0,0.5260156029272509,1.0,1
2745,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,10,0.6666666666666666,2,0.25,0.7777777777777778,13,0,0.7289417947308836,1.0,0
2746,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,11,0.6666666666666666,0,0.16666666666666666,0.8055555555555556,12,0,0.4620775209677852,0.0,0
2747,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2012,12,0.3333333333333333,1,0.08333333333333333,0.7777777777777778,9,1,0.4784016719472364,0.0,1
2748,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2013,1,0.3333333333333333,0,0.08333333333333333,0.8055555555555556,7,1,0.44962869623484414,0.0,0
2749,19,126.8771214701312,37.46565659118485,945107.5943506045,1940591.9676075308,2013,2,0.3333333333333333,1,0.8333333333333334,0.8055555555555556,7,1,0.4527735672904689,0.0,3
